4200156265,NNX06AB65G,HQ,"IMPACT CRATERING ON MARS: HYDROTHERMAL SYSTEMS, EJECTA AND RAMPARTS",ELISABETTA PIERAZZO,MARILYN LINDSTROM,PLANETARY SCIENCE INSTITUTE,6/2/06,5/15/06,5/14/09,AWARDED,NO,2011LPI....42.2661C,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011LPI....42.2661C?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Training the Teachers: Workshops in Science Education and Resources (Project WISER),Lunar and Planetary Institute Science Conference Abstracts,"Croft, S. K.; Baldridge, A. M.; Bleamaster, L. F.; Buxner, S. R.; Cañizo, T. L.; Chuang, F. C.; Crown, D. A.; Kortenkamp, S. J.; Lebofsky, L. A.; Pierazzo, E.; Yingst, R. A.",PI in authors,NONARTICLE; OPENACCESS; NOT REFEREED; TOC; PUB_OPENACCESS; ABSTRACT,no keywords
4200156265,NNX06AB65G,HQ,"IMPACT CRATERING ON MARS: HYDROTHERMAL SYSTEMS, EJECTA AND RAMPARTS",ELISABETTA PIERAZZO,MARILYN LINDSTROM,PLANETARY SCIENCE INSTITUTE,6/2/06,5/15/06,5/14/09,AWARDED,NO,2011LPI....42.1608L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011LPI....42.1608L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Development of Instructional Rock Kits for Use in Professional Development Workshops and Classrooms,Lunar and Planetary Institute Science Conference Abstracts,"Lebofsky, L. A.; Baldridge, A. M.; Buxner, S. R.; Cañizo, T. L.; Chaung, F. C.; Croft, S. K.; Crown, D. A.; Kortencamp, S. J.; Pierazzo, E.",PI in authors,NONARTICLE; OPENACCESS; NOT REFEREED; TOC; PUB_OPENACCESS; ABSTRACT,no keywords
4200156265,NNX06AB65G,HQ,"IMPACT CRATERING ON MARS: HYDROTHERMAL SYSTEMS, EJECTA AND RAMPARTS",ELISABETTA PIERAZZO,MARILYN LINDSTROM,PLANETARY SCIENCE INSTITUTE,6/2/06,5/15/06,5/14/09,AWARDED,NO,2010LPI....41.1460C,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010LPI....41.1460C?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The Explorer's Guide to Impact Craters: An Interactive Website and Rock Kit for Outreach and Professional Development Workshops for Elementary and Middle School Science Teachers,Lunar and Planetary Institute Science Conference Abstracts,"Croft, S. K.; Pierazzo, E.; Canizo, T.; Lebofsky, L. A.; Palmero Rodriguez, J. A.",PI in authors,NONARTICLE; OPENACCESS; NOT REFEREED; TOC; PUB_OPENACCESS; ABSTRACT,no keywords
4200156265,NNX06AB65G,HQ,"IMPACT CRATERING ON MARS: HYDROTHERMAL SYSTEMS, EJECTA AND RAMPARTS",ELISABETTA PIERAZZO,MARILYN LINDSTROM,PLANETARY SCIENCE INSTITUTE,6/2/06,5/15/06,5/14/09,AWARDED,NO,2008LPI....39.1155P,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008LPI....39.1155P?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Interaction of Large Impact Craters with the Martian Aquifer,Lunar and Planetary Institute Science Conference Abstracts,"Pierazzo, E.; Ivanov, B. A.",PI in authors,NONARTICLE; OPENACCESS; NOT REFEREED; TOC; PUB_OPENACCESS; ABSTRACT,no keywords
4200156265,NNX06AB65G,HQ,"IMPACT CRATERING ON MARS: HYDROTHERMAL SYSTEMS, EJECTA AND RAMPARTS",ELISABETTA PIERAZZO,MARILYN LINDSTROM,PLANETARY SCIENCE INSTITUTE,6/2/06,5/15/06,5/14/09,AWARDED,NO,2007LPICo1353.3236I,"http://labs.adsabs.harvard.edu/adsabs/api/record/2007LPICo1353.3236I?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Ice-rock Mixture Behavior in Full Scale Impact Crater Modeling,LPI Contributions,"Ivanov, B. A.; Pierazzo, E.",PI in authors,OPENACCESS; NOT REFEREED; TOC; PUB_OPENACCESS; ARTICLE,no keywords
4200156265,NNX06AB65G,HQ,"IMPACT CRATERING ON MARS: HYDROTHERMAL SYSTEMS, EJECTA AND RAMPARTS",ELISABETTA PIERAZZO,MARILYN LINDSTROM,PLANETARY SCIENCE INSTITUTE,6/2/06,5/15/06,5/14/09,AWARDED,NO,2007LPI....38.2011G,"http://labs.adsabs.harvard.edu/adsabs/api/record/2007LPI....38.2011G?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Exploring Impact Craters Using Interactive Web Tools and Rock Samples,Lunar and Planetary Institute Science Conference Abstracts,"Grier, J. A.; Pierazzo, E.; Chuang, F. C.; Osinski, G.; Crown, D. A.",PI in authors,NONARTICLE; OPENACCESS; NOT REFEREED; TOC; PUB_OPENACCESS; ABSTRACT,no keywords
4200154249,NNX06AB69G,GSFC,NUMERICAL SIMULATIONS OF AFTERGLOW DYNAMICS,MITCHELL BEGELMAN,FRANCIS MARSHALL,UNIVERSITY OF COLORADO,6/5/06,6/1/06,5/31/07,AWARDED,NO,2008AIPC.1000..439L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008AIPC.1000..439L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",X-ray flares and their relation to the inner engine activity,American Institute of Physics Conference Series,"Lazzati, Davide; Morsony, Brian C.; Perna, Rosalba; Begelman, Mitchell C.",PI in authors,NOT REFEREED; TOC; INPROCEEDINGS,gamma rays; astronomy x rays; shock waves; astrophysics; 98.70.Rz; 78.70.En; 52.35.Tc; gamma-ray sources; gamma-ray bursts; X-ray emission spectra and fluorescence; Shock waves and discontinuities; Astrophysics; gamma rays; astronomy x rays; shock waves; astrophysics
4200154249,NNX06AB69G,GSFC,NUMERICAL SIMULATIONS OF AFTERGLOW DYNAMICS,MITCHELL BEGELMAN,FRANCIS MARSHALL,UNIVERSITY OF COLORADO,6/5/06,6/1/06,5/31/07,AWARDED,NO,2007AIPC..924...82L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2007AIPC..924...82L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",GRB Progenitors and their environment,The Multicolored Landscape of Compact Objects and Their Explosive Origins,"Lazzati, Davide",PI not found,NOT REFEREED; TOC; INPROCEEDINGS,gamma rays; stars luminosity function;mass function; astrophysics; gamma rays; stars luminosity function;mass function; astrophysics; 98.70.Rz; 97.60.Bw; 97.10.Me; gamma-ray sources; gamma-ray bursts; Supernovae; Mass loss and stellar winds; Astrophysics
4200154249,NNX06AB69G,GSFC,NUMERICAL SIMULATIONS OF AFTERGLOW DYNAMICS,MITCHELL BEGELMAN,FRANCIS MARSHALL,UNIVERSITY OF COLORADO,6/5/06,6/1/06,5/31/07,AWARDED,NO,2007RSPTA.365.1141L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2007RSPTA.365.1141L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Gamma-ray burst jet dynamics and their interaction with the progenitor star,Royal Society of London Philosophical Transactions Series A,"Lazzati, Davide; Morsony, Brian J.; Begelman, Mitchell C.",PI in authors,REFEREED; ARTICLE,astrophysics; astrophysics; Astrophysics
4200154249,NNX06AB69G,GSFC,NUMERICAL SIMULATIONS OF AFTERGLOW DYNAMICS,MITCHELL BEGELMAN,FRANCIS MARSHALL,UNIVERSITY OF COLORADO,6/5/06,6/1/06,5/31/07,AWARDED,NO,2006NCimB.121.1177L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2006NCimB.121.1177L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The physics of GRB jets and their interaction with the progenitor star,Nuovo Cimento B Serie,"Lazzati, D.; Morsony, B. J.; Begelman, M. C.",PI in authors,REFEREED; ARTICLE,astrophysics; Astrophysics; astrophysics
